Abedus	1
Abia	1.57209676795052
Acanthaspis	1.50514997831991
Acanthoscelides	1.07918124604762
Acilius	1.84509804001426
Acrida	1.85733249643127
Acroricnus	0.977723605288848
Acrotrichis	1.07918124604762
Acrotylus	1.34242268082221
Acyrthosiphon	1.09108046934733
Aglaostigma	1.38916608436453
Agonum	1.45229767099463
Agramma	1.14612803567824
Agrilus	1
Agriotes	1.84198480459011
Ahasverus	0.778151250383644
Aiolomorphus	0.778151250383644
Aiolopus	1.51851393987789
Aleochara	1.60205999132796
Allantus	1.26126286879249
Amara	1.34242268082221
Amegilla	0.903089986991944
Ametastegia	1.14612803567824
Ammobates	1.07918124604762
Ammobatoides	1
Ammophila	0.778151250383644
Ampulex	0.929418925714293
Anacridium	2.11727129565576
Anagyrus	0.778151250383644
Anastatus	0.778151250383644
Anastrepha	1.43933269383026
Anax	2.97726621242729
Anchiale	2.0746336182969
Andricus	1.73239375982297
Aneugmenus	1.23468597432153
Anisodactylus	1.14612803567824
Anisomorpha	1.57403126772772
Anomala	1.07310709833543
Anomoea	1.50514997831991
Antheraea	0.903089986991944
Anthonomus	0.602059991327962
Anthophora	0.903089986991944
Aphanistes	1.72015930340596
Aphytis	0.778151250383644
Apion	0.602059991327962
Apis	2.39397382145444
Apoderus	0.903089986991944
Aprostocetus	1.33243845991561
Aquarius	0.903089986991944
Arachnocoris	1.14612803567824
Aradus	1.04921802267018
Araecerus	1.09691001300806
Arge	1.29556709996248
Argosarchus	1.60205999132796
Ataenius	0.778151250383644
Ateleute	0.8750612633917
Athalia	1.36735592102602
Atrocalopteryx	2.59383966108127
Atta	2.47712125471966
Attagenus	0.903089986991944
Augochloropsis	0.778151250383644
Aulacoscelis	1.84509804001426
Auletobius	1
Bacillus	1.74036268949424
Bactrocera	1.46173190193724
Bactrothrips	0.903089986991944
Baculum	1.82303928223169
Bembidion	1.17609125905568
Bembix	0.778151250383644
Biastes	1.23678909940929
Bicolorana	1.59659709562646
Blaps	1.66900678095858
Blattella	1.60205999132796
Bombus	1.15158198291224
Bombyx	0.903089986991944
Brachymeria	0.954242509439325
Brachynomada	1.23044892137827
Bracon	1.20411998265592
Brueelia	1
Bryodemella	1.38021124171161
Byctiscus	1
Caenis	2.74036268949424
Caenoprosopina	1.07918124604762
Caenoprosopis	1.04139268515823
Calathus	1.34242268082221
Calliptamus	1.66900678095858
Calopteryx	2.45788189673399
Calosilpha	1.38111508070985
Campodea	0.301029995663981
Camponotus	1.56537550271407
Campoplex	1.5910646070265
Campsomeris	0.778151250383644
Carabus	1.34242268082221
Carausius	1.76342799356294
Catantops	1.6232492903979
Cathartus	0.778151250383644
Centris	0.903089986991944
Ceratina	0.903089986991944
Ceroplastes	2.30102999566398
Cethera	1.14612803567824
Cetonia	1.07918124604762
Chalybion	0.778151250383644
Cheiloneurus	0.778151250383644
Chinavia	1.14612803567824
Chironomus	3.20411998265592
Chlaenius	1.6232492903979
Chlorion	0.778151250383644
Chorthippus	1.01389006032844
Chrysis	0.90848501887865
Chrysocharis	0.778151250383644
Chrysomela	1.53991208457912
Chrysomya	2.21879799811174
Chrysopa	1.38021124171161
Chrysoperla	1.37106786227174
Chrysops	2.54900326202579
Chrysosilpha	1.68124123737559
Cicindela	1.28443073384452
Cirrospilus	0.778151250383644
Cladius	1.33243845991561
Clitarchus	1.74036268949424
Cloeon	2.46982201597816
Coccophagus	0.903089986991944
Cochliomyia	2.39794000867204
Coelioxoides	0.903089986991944
Coelioxys	0.77451696572855
Columbicola	1
Colymbetes	1.84509804001426
Comperiella	0.778151250383644
Conocephalus	1.61278385671974
Conotrachelus	0.778151250383644
Conura	0.778151250383644
Cotesia	0.602059991327962
Cryptocephalus	1.27106677228654
Cryptolestes	0.726998727936262
Ctenocephalides	1.07918124604762
Ctenoplectra	0.903089986991944
Cyclocephala	1.07918124604762
Cylas	0.602059991327962
Cylindraustralia	1.30102999566398
Cynips	1.68124123737559
Danaus	0.903089986991944
Dastarcus	1.97772360528885
Decticus	1.39794000867204
Dendroxena	1.08278537031645
Deporaus	1
Dermestes	1.25527250510331
Diamesus	2.11727129565576
Diapheromera	1.89209460269048
Diaphorina	1.69897000433602
Dictyla	1.14612803567824
Dicyphus	1.14612803567824
Dioxys	0.778151250383644
Diplacodes	2.06445798922692
Diplolepis	1.78532983501077
Dirhinus	0.778151250383644
Dismorphia	0.903089986991944
Disonycha	1.41497334797082
Dolania	2.30102999566398
Dolerus	1.29373075692248
Donacia	1.30102999566398
Drosophila	1.5551393792287
Dulinius	1.14612803567824
Dysdercus	1.14612803567824
Dytiscus	1.77815125038364
Ecdyonurus	2.54869644853235
Echinocnemus	0.602059991327962
Eciton	3.17609125905568
Elasmucha	1.74036268949424
Empria	1.17609125905568
Encarsia	0.880813592280791
Enicospilus	1.25527250510331
Epeoloides	0.903089986991944
Epeolus	1.06694678963061
Ephemera	2.74036268949424
Ephydra	1.35218251811136
Epicauta	2.07022263346096
Epicharis	0.903089986991944
Epiclopus	1
Epilachna	1.84198480459011
Epirhynchites	1
Episyrphus	1.88394519503428
Ericrocis	1
Eteoneus	1.14612803567824
Euaspis	0.778151250383644
Eucera	0.903089986991944
Euchorthippus	1.04139268515823
Euglossa	0.903089986991944
Eulaema	0.903089986991944
Euops	0.903089986991944
Eupelmus	0.778151250383644
Eurycantha	1.66651798055488
Eurycnema	2.31069331234336
Eurytoma	0.778151250383644
Eusilpha	1.26403034413212
Eutomostethus	1.30102999566398
Evania	1
Exaerete	0.903089986991944
Exema	0.954242509439325
